id,title,domain,object_type,authority_level,approval_status,lifecycle_status,platform_scope,confidence,verification_required,source_ref,source_location,keywords,collection_file
GEN-CONC-0005,اسپرد ثابت و اسپرد شناور,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_mechanics.py,ITEMS[5],fixed spread|floating spread,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0006,هزینه‌ی کل یک معامله,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_mechanics.py,ITEMS[6],هزینه معامله|کمیسیون|سواپ|اسپرد,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0007,محاسبه‌ی ارزش هر پیپ,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_mechanics.py,ITEMS[7],ارزش پیپ|pip value|محاسبه,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0008,محاسبه‌ی مارجین موردنیاز,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_mechanics.py,ITEMS[8],margin|محاسبه مارجین|اهرم,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0009,محاسبه‌ی حجم معامله بر اساس ریسک,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_mechanics.py,ITEMS[9],position size|حجم معامله|محاسبه ریسک,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0010,امید ریاضی و نرخ برد,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_mechanics.py,ITEMS[10],expectancy|win rate|امید ریاضی|نرخ برد,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0011,ریاضیات جبران افت سرمایه,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.9,True,tools/seed_general_mechanics.py,ITEMS[11],drawdown|جبران ضرر|ریاضیات ریسک,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0012,سری ضررهای متوالی,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_mechanics.py,ITEMS[12],losing streak|ضرر متوالی,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0013,گپ قیمتی و بازگشایی بازار,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_mechanics.py,ITEMS[13],gap|گپ|بازگشایی بازار,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0014,رول‌اوور و پایان روز معاملاتی,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_mechanics.py,ITEMS[14],rollover|پایان روز|سواپ,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0015,سشن‌های معاملاتی و همپوشانی,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_general_mechanics.py,ITEMS[15],session|لندن|نیویورک|همپوشانی,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0016,مهم‌ترین داده‌های تقویم اقتصادی,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_mechanics.py,ITEMS[16],NFP|CPI|نرخ بهره|اخبار,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0017,نقدشوندگی، تأمین‌کننده و نحوه‌ی اجرای بروکر,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,tools/seed_general_mechanics.py,ITEMS[17],liquidity provider|execution|بروکر,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0018,سنجش نوسان و اندیکاتور ATR,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_mechanics.py,ITEMS[18],ATR|نوسان|volatility,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0019,سرمایه‌ی ریسک‌پذیر و سلامت مالی,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_mechanics.py,ITEMS[19],سرمایه ریسک‌پذیر|risk capital|سلامت مالی,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0020,انتظارات واقع‌بینانه از بازدهی,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_mechanics.py,ITEMS[20],بازدهی|انتظارات|هدف‌گذاری,knowledge_base/general_trading/market_mechanics.json
GEN-DEF-0001,پیپ (Pip),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.9,True,tools/seed_general_trading.py,TERMS[0],پیپ|pip|واحد قیمت,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0002,پوینت (Point),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.9,True,tools/seed_general_trading.py,TERMS[1],پوینت|point|دیجیت,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0003,اسپرد (Spread),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.9,True,tools/seed_general_trading.py,TERMS[2],اسپرد|spread|bid|ask,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0004,لات (Lot),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_trading.py,TERMS[3],لات|lot|حجم معامله|volume,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0005,اندازه‌ی قرارداد (Contract Size),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_trading.py,TERMS[4],contract size|اندازه قرارداد|مشخصات نماد,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0006,اهرم (Leverage),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_trading.py,TERMS[5],اهرم|leverage|مارجین,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0007,مارجین (Margin),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.9,True,tools/seed_general_trading.py,TERMS[6],مارجین|margin|وثیقه,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0008,مارجین آزاد و سطح مارجین,general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_trading.py,TERMS[7],free margin|margin level|margin call|stop out|استاپ اوت,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0009,بالانس، اکوئیتی و شناور,general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.9,True,tools/seed_general_trading.py,TERMS[8],بالانس|اکوئیتی|equity|balance|شناور,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0010,افت سرمایه (Drawdown),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_trading.py,TERMS[9],drawdown|افت سرمایه|ریسک,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0011,سواپ (Swap),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_trading.py,TERMS[10],سواپ|swap|بهره شبانه|rollover,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0012,کمیسیون (Commission),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_general_trading.py,TERMS[11],کمیسیون|commission|هزینه معامله,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0013,لغزش قیمت (Slippage),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_trading.py,TERMS[12],slippage|لغزش|اجرای سفارش,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0014,نقدشوندگی (Liquidity),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_trading.py,TERMS[13],نقدشوندگی|liquidity,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0015,نوسان (Volatility),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_trading.py,TERMS[14],نوسان|volatility|ATR,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0016,نسبت ریسک به ریوارد,general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_trading.py,TERMS[15],risk reward|R:R|ریسک به ریوارد,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0017,تعیین حجم معامله (Position Sizing),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_general_trading.py,TERMS[16],position sizing|حجم معامله|مدیریت ریسک,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0018,حد ضرر (Stop Loss),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_trading.py,TERMS[17],stop loss|حد ضرر|SL,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0019,حد سود (Take Profit),general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_trading.py,TERMS[18],take profit|حد سود|TP,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0020,سفارش بازار و سفارش معلق,general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_trading.py,TERMS[19],market order|pending order|limit|stop|سفارش معلق,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0021,سشن‌های معاملاتی,general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_general_trading.py,TERMS[20],سشن|session|ساعت بازار,knowledge_base/general_trading/glossary/general_trading_glossary.json
GEN-DEF-0022,تقویم اقتصادی و اخبار,general_trading,GLOSSARY,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_trading.py,TERMS[21],اخبار|news|تقویم اقتصادی|NFP,knowledge_base/general_trading/glossary/general_trading_glossary.json
MET-RULE-0001,متدولوژی آکادمی مرجع نهایی است,meta,RULE,ACADEMY_DERIVED,APPROVED,ACTIVE,,1.0,,MENTORAI_KB_CHARTER.md,بخش ۳ و ۴,متدولوژی|مرجعیت|authority,knowledge_base/academy/methodology/kb_policy_rules.json
MET-RULE-0002,قرنطینه‌ی روش‌های بیرونی,meta,RULE,ACADEMY_DERIVED,APPROVED,ACTIVE,,1.0,,MENTORAI_KB_CHARTER.md,بخش ۴,قرنطینه|SMC|ICT|روش بیرونی,knowledge_base/academy/methodology/kb_policy_rules.json
MET-RULE-0003,ممنوعیت ساختن دانش بدون منبع,meta,RULE,ACADEMY_DERIVED,APPROVED,ACTIVE,,1.0,,MENTORAI_KB_CHARTER.md,بخش ۵,منبع|provenance|توهم دانش,knowledge_base/academy/methodology/kb_policy_rules.json
MET-RULE-0004,پاسخ منتور به‌تنهایی قانون رسمی نمی‌شود,meta,RULE,ACADEMY_DERIVED,APPROVED,ACTIVE,,1.0,,MENTORAI_KB_CHARTER.md,بخش ۳,منتور|اعتبارسنجی|تعارض,knowledge_base/academy/methodology/kb_policy_rules.json
MET-RULE-0005,تفکیک دانش پلتفرم و دانش بروکر,meta,RULE,ACADEMY_DERIVED,APPROVED,ACTIVE,,1.0,,MENTORAI_KB_CHARTER.md,بخش ۶,MT4|MT5|بروکر|دامنه,knowledge_base/academy/methodology/kb_policy_rules.json
MET-RULE-0006,جدایی دانش از حافظه‌ی دانشجو,meta,RULE,ACADEMY_DERIVED,APPROVED,ACTIVE,,1.0,,MENTORAI_KB_CHARTER.md,بخش ۶,حریم خصوصی|PII|حافظه,knowledge_base/academy/methodology/kb_policy_rules.json
MT-CMP-0001,تفاوت انواع سفارش معلق در متاتریدر ۴ و ۵,metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.85,True,tools/seed_mt_comparison.py,MT-CMP-0001,pending order|stop limit|تفاوت,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0002,تفاوت حسابداری پوزیشن (Netting / Hedging),metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.85,True,tools/seed_mt_comparison.py,MT-CMP-0002,netting|hedging,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0003,تفاوت تعداد تایم‌فریم‌ها,metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.8,True,tools/seed_mt_comparison.py,MT-CMP-0003,timeframe|تایم فریم,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0004,ناسازگاری اکسپرت‌ها و اندیکاتورها (MQL4 و MQL5),metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.9,True,tools/seed_mt_comparison.py,MT-CMP-0004,MQL4|MQL5|ex4|ex5,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0005,تفاوت تستر استراتژی,metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.8,True,tools/seed_mt_comparison.py,MT-CMP-0005,strategy tester|backtest|optimization,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0006,عمق بازار و تقویم اقتصادی داخلی,metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.75,True,tools/seed_mt_comparison.py,MT-CMP-0006,depth of market|economic calendar,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0007,تفاوت مدیریت داده‌های تاریخی,metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.75,True,tools/seed_mt_comparison.py,MT-CMP-0007,history center|داده تاریخی|ticks,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0008,تفاوت مدل معامله: تیکت در برابر Order/Deal/Position,metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.8,True,tools/seed_mt_comparison.py,MT-CMP-0008,ticket|order|deal|position,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0009,تفاوت بستن جزئی معامله,metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.75,True,tools/seed_mt_comparison.py,MT-CMP-0009,partial close|بستن جزئی,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0010,تفاوت تنظیمات اجرای سفارش,metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.75,True,tools/seed_mt_comparison.py,MT-CMP-0010,filling|deviation|execution,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0011,تفاوت ابزارهای پیش‌فرض و وضعیت توسعه,metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.7,True,tools/seed_mt_comparison.py,MT-CMP-0011,اندیکاتور پیش‌فرض|پشتیبانی|انتخاب پلتفرم,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CMP-0012,تفاوت نمایش معاملات و سفارش‌ها در تب Trade,metatrader,COMPARISON,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,VERSION_DEPENDENT,0.75,True,tools/seed_mt_comparison.py,MT-CMP-0012,trade tab|positions|orders,knowledge_base/metatrader/comparison/mt4_vs_mt5.json
MT-CONC-0001,Bid و Ask در متاتریدر,metatrader,DEFINITION,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.9,True,tools/seed_mt_concepts.py,MT-CONC-0001,bid|ask|قیمت خرید|قیمت فروش,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0002,اسپرد در متاتریدر و نمایش آن,metatrader,DEFINITION,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_concepts.py,MT-CONC-0002,spread|اسپرد|market watch,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0003,پوینت، دیجیت و نحوه‌ی نمایش قیمت,metatrader,DEFINITION,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_concepts.py,MT-CONC-0003,point|digits|pip|پوینت,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0004,Tick Size و Tick Value,metatrader,DEFINITION,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_concepts.py,MT-CONC-0004,tick size|tick value|ارزش پیپ,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0005,اندازه‌ی قرارداد و محدودیت‌های حجم,metatrader,DEFINITION,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BROKER_DEPENDENT,0.85,True,tools/seed_mt_concepts.py,MT-CONC-0005,contract size|volume step|حداقل حجم,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0006,مارجین موردنیاز و اهرم در پلتفرم,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BROKER_DEPENDENT,0.8,True,tools/seed_mt_concepts.py,MT-CONC-0006,margin|leverage|اهرم|مارجین,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0007,Margin Call و Stop Out در متاتریدر,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BROKER_DEPENDENT,0.8,True,tools/seed_mt_concepts.py,MT-CONC-0007,margin call|stop out|کال مارجین,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0008,سواپ و زمان محاسبه‌ی آن,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BROKER_DEPENDENT,0.8,True,tools/seed_mt_concepts.py,MT-CONC-0008,swap|rollover|سواپ,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0009,Stops Level و Freeze Level,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BROKER_DEPENDENT,0.8,True,tools/seed_mt_concepts.py,MT-CONC-0009,stops level|freeze level|invalid stops,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0010,حالت‌های اجرای سفارش,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BROKER_DEPENDENT,0.75,True,tools/seed_mt_concepts.py,MT-CONC-0010,instant execution|market execution|deviation|requote,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0011,زمان سرور بروکر و اختلاف آن با ساعت محلی,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_concepts.py,MT-CONC-0011,server time|زمان سرور|کندل روزانه,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0012,تایم‌فریم و نحوه‌ی ساخته شدن کندل,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_concepts.py,MT-CONC-0012,timeframe|candle|تایم فریم|کندل,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0013,پسوند نمادها و تفاوت نام‌گذاری بروکرها,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BROKER_DEPENDENT,0.8,True,tools/seed_mt_concepts.py,MT-CONC-0013,symbol suffix|پسوند نماد|XAUUSD,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0014,پنجره‌های اصلی پلتفرم: Market Watch، Navigator و Toolbox,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_concepts.py,MT-CONC-0014,market watch|navigator|toolbox|terminal,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0015,پوشه‌ی داده (Data Folder) و ساختار فایل‌ها,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_concepts.py,MT-CONC-0015,data folder|MQL4|MQL5|نصب اندیکاتور,knowledge_base/metatrader/mt_concepts.json
MT-CONC-0016,Journal و Experts: لاگ‌های پلتفرم,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_concepts.py,MT-CONC-0016,journal|experts log|لاگ,knowledge_base/metatrader/mt_concepts.json
MT-PROC-0001,نصب پلتفرم و اجرای چند نسخه به‌صورت همزمان,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0001,نصب|install|چند حساب,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0002,ساخت حساب دمو از داخل پلتفرم,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0002,demo|حساب آزمایشی,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0003,تغییر رمز عبور حساب معاملاتی,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0003,password|investor|رمز عبور,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0004,افزودن، تنظیم و حذف اندیکاتور روی چارت,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_common.py,MT-PROC-0004,indicator|اندیکاتور|Ctrl+I,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0005,تنظیم نمایش چارت: نوع نمودار، تایم‌فریم، زوم و پیمایش,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_common.py,MT-PROC-0005,chart|timeframe|auto scroll|F8,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0006,ذخیره و اعمال Template (قالب چارت),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0006,template|قالب|default,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0007,پروفایل: ذخیره‌ی چیدمان چند چارت,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0007,profile|workspace|چیدمان,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0008,رسم اشیاء گرافیکی و مدیریت آن‌ها,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_common.py,MT-PROC-0008,trendline|fibonacci|object list|Ctrl+B,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0009,فعال‌سازی معامله‌ی یک‌کلیکی (One Click Trading),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0009,one click trading|یک کلیکی,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0010,بستن معامله: کامل، جزئی و بستن متقابل,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0010,close|partial close|close by|بستن معامله,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0011,تنظیم Trailing Stop,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_common.py,MT-PROC-0011,trailing stop|تریلینگ,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0012,ساخت هشدار قیمتی (Alert),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0012,alert|هشدار قیمت,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0013,فعال‌سازی اعلان پوش روی موبایل (MetaQuotes ID),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.75,True,tools/seed_mt_common.py,MT-PROC-0013,push notification|metaquotes id|اعلان موبایل,knowledge_base/metatrader/mt_common_procedures.json
